NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
346,-1.9887147387708666,9.294394900964761,2.1172200010023623,4.183583789058824,0.10007171266942234,-7.177150429527046e-09,False,7.171266942233856e-05,1718.6753590106964,10.538349584926308,626
347,-1.9210257272027214,9.266545662479512,2.053128368702339,4.179783116355592,0.09879059544259149,-5.361832533523625e-09,True,0.0,1724.3885254859924,10.809812989242403,628
348,-1.9291353270129825,9.29556950056378,2.0632760991213797,4.1757052035189695,0.09957833701221859,-5.6178104390625094e-09,True,0.0,1729.2873451709747,10.758864878990266,630
349,-1.9291353270129825,9.29556950056378,2.0632760991213797,4.1757052035189695,0.09957833701221859,-5.6178104390625094e-09,True,0.0,1733.7084655761719,10.758864878990266,631
350,-1.783277326926905,9.255292205168676,1.9270664606695727,4.164469423032845,0.09738560113078812,-7.942320134901593e-10,True,0.0,1739.1014204025269,11.392334848007915,633
351,-1.7809069497873793,9.299737224828334,1.929187817236853,4.156423572870688,0.09847450594023918,-2.760855988270805e-10,True,0.0,1744.155445098877,11.370695645301176,635
352,-1.672228103221399,9.286665242450976,1.829326387326648,4.145555231905227,0.09734274950708872,4.0593822747680974e-09,True,0.0,1749.4324691295624,11.9006464183961,637
353,-1.672228103221399,9.286665242450976,1.829326387326648,4.145555231905227,0.09734274950708872,4.0593822747680974e-09,True,0.0,1754.299209356308,11.9006464183961,639
354,-1.672228103221399,9.286665242450976,1.829326387326648,4.145555231905227,0.09734274950708872,4.0593822747680974e-09,True,0.0,1759.084564447403,11.9006464183961,641
355,-1.6779673258921344,9.360134100194898,1.8415954743129692,4.133593200204301,0.09920678767177413,4.852728996418421e-09,True,0.0,1764.1275794506073,11.815227992809591,643
356,-1.5483285254265797,9.377904480968322,1.7256812966992436,4.115494774173654,0.09876985926452174,1.030963181491984e-08,True,0.0,1769.313581943512,12.50749549545023,645
357,-1.5483285254265797,9.377904480968322,1.7256812966992436,4.115494774173654,0.09876985926452174,1.030963181491984e-08,True,0.0,1774.4143152236938,12.50749549545023,647
358,-1.5483285254265797,9.377904480968322,1.7256812966992436,4.115494774173654,0.09876985926452174,1.030963181491984e-08,True,0.0,1778.9594914913177,12.50749549545023,648
359,-1.4290994703315132,9.515862282132353,1.6307645399049466,4.07913721189535,0.1014120878118035,1.522534986975188e-08,False,0.0014120878118034919,1784.2763967514038,13.145853463374213,650
360,-1.4290994703315132,9.515862282132353,1.6307645399049466,4.07913721189535,0.1014120878118035,1.522534986975188e-08,False,0.0014120878118034919,1789.4361386299133,13.145853463374213,652
361,-1.4290994703315132,9.515862282132353,1.6307645399049466,4.07913721189535,0.1014120878118035,1.522534986975188e-08,False,0.0014120878118034919,1793.9415187835693,13.145853463374213,653
